Age,AnnualIncome,SpendingScore,OnlineShoppingFrequency,CreditCardUsage,CustomerValueScore,CustomerID,Gender
29,69989,72.0,3,3.37,45.75127695331223,3957,Male
60,119993,34.0,1,11.38,25.93262740296138,3958,Female
47,69998,86.0,10,1.79,31.837265934410205,3959,Female
70,120008,41.0,10,4.93,21.89621696198238,3960,Male
37,69999,54.0,10,0.37,47.858362048034316,3961,Male
25,30005,52.0,10,1.97,20.67962283609174,3962,Male
68,119993,40.0,10,5.78,45.390589437027714,3963,Male
47,69994,85.0,9,1.51,46.85895310642326,3964,Female
78,119988,37.0,9,17.96,41.96295051321417,3965,Female
64,120012,42.0,8,11.7,38.95701689684295,3966,Female
25,30001,47.0,1,5.78,16.524253209615637,3967,Male
43,69998,76.0,5,9.45,53.89549245919942,3968,Male
26,29995,55.0,6,12.91,31.96149191834879,3969,Male
38,70014,71.0,1,14.84,53.9573721555842,3970,Male
21,29991,46.0,8,13.56,17.852680052361958,3971,Female
26,30001,42.0,3,11.08,16.703379326114163,3972,Male
47,70006,84.0,10,11.2,52.925233494954945,3973,Male
49,69987,74.0,1,2.27,44.16930997097418,3974,Male
31,30000,49.0,4,9.46,16.25414136698379,3975,Male
43,120015,36.0,10,18.81,34.24529293130852,3976,Female
29,30003,45.0,10,0.32,24.040288991405724,3977,Female
72,120003,45.0,8,11.43,20.186274773537917,3978,Female
29,29999,47.0,8,4.93,15.95054950455296,3979,Male
21,30004,49.0,8,1.7,27.820070091059065,3980,Male
51,70003,67.0,10,13.95,48.76577355122718,3981,Female
49,69994,67.0,1,2.48,44.53017873211004,3982,Male
23,30005,45.0,5,7.18,24.975087898079448,3983,Male
49,119991,34.0,10,17.11,54.75116100843068,3984,Male
34,69998,53.0,10,22.38,32.5564710399956,3985,Female
24,29998,51.0,6,0.16,20.649239152334303,3986,Male
23,29998,43.0,1,2.55,28.761352217118116,3987,Male
55,120021,28.0,1,7.85,50.36420964059355,3988,Male
32,30001,45.0,6,5.96,23.519036911257874,3989,Male
30,30009,48.0,3,4.6,19.086501140390563,3990,Female
32,69989,70.0,10,16.46,48.26315402382583,3991,Male
80,119993,26.0,6,0.07,50.48755025276599,3992,Female
22,29997,59.0,1,15.21,22.185633898655258,3993,Female
46,70010,72.0,1,2.26,54.830312565854065,3994,Female
35,30006,57.0,5,4.6,25.011180833514626,3995,Male
68,119991,41.0,6,7.76,40.907032291564384,3996,Male
52,119996,41.0,10,13.24,39.11913353323888,3997,Female
24,30006,46.0,1,8.05,19.778192722442192,3998,Female
61,120004,38.0,1,1.51,49.417653680867915,3999,Male
79,119995,30.0,1,17.67,48.314599392721796,4000,Female
48,70017,63.0,10,3.5,46.202052361625626,4001,Male
57,70004,72.0,8,5.15,54.85661244343308,4002,Female
61,70000,75.0,1,3.17,41.079321781356626,4003,Male
73,119999,20.0,1,11.51,47.479432532445664,4004,Female
27,29997,68.0,10,7.67,18.235178846288978,4005,Female
60,120008,5.0,1,0.8,55.883844045058794,4006,Male
47,70003,75.0,5,1.56,53.79516484357684,4007,Male
47,70011,68.0,1,14.35,45.51188627129771,4008,Male
25,30002,48.0,3,9.9,22.79677704857718,4009,Female
49,69994,58.0,10,20.87,44.63955313178291,4010,Female
21,29988,51.0,10,8.08,15.646168117796305,4011,Male
71,119991,24.0,10,4.18,47.25785529314349,4012,Female
42,69997,66.0,10,3.03,42.126617746299644,4013,Female
51,70007,69.0,10,1.17,55.33006832200245,4014,Male
60,120011,24.0,9,14.26,34.8296200490136,4015,Male
28,70001,68.0,10,11.69,45.79129849967947,4016,Male
41,69998,65.0,7,1.69,48.21193798802353,4017,Male
24,30006,52.0,1,2.3,30.08903224396515,4018,Male
26,70005,81.0,10,5.94,50.10617401913088,4019,Female
50,70001,72.0,4,18.41,70.86772358623851,4020,Male
45,69998,66.0,10,5.96,44.65840991880891,4021,Female
49,69992,58.0,1,23.41,34.17548686504928,4022,Male
47,119983,19.0,1,7.75,18.482412085776293,4023,Female
24,30007,49.0,9,8.09,32.09388889656732,4024,Female
21,29999,51.0,10,3.46,26.76387087877124,4025,Female
37,70010,50.0,5,1.37,51.457323330873535,4026,Male
80,120027,17.0,10,9.87,45.56182787944977,4027,Female
53,70002,74.0,3,13.52,59.870517838710455,4028,Female
43,120007,35.0,6,13.73,36.84497442319461,4029,Male
64,120002,15.0,10,15.71,34.243996379338995,4030,Male
19,29997,43.0,10,2.89,19.710247291186413,4031,Male
27,29994,55.0,1,0.11,18.709957319011956,4032,Male
19,29997,48.0,6,0.22,15.654353787510349,4033,Male
23,29992,54.0,4,7.72,21.4053611250881,4034,Male
26,30005,53.0,10,0.58,21.26115739959649,4035,Female
80,119992,17.0,5,2.26,57.058126014937784,4036,Female
18,30007,58.0,7,9.11,20.669791902901178,4037,Female
24,29994,51.0,3,5.96,19.904234547993294,4038,Female
54,120010,34.0,1,4.16,27.869183374759103,4039,Female
47,69988,42.0,10,1.89,49.202298260833565,4040,Female
48,119996,24.0,10,1.34,61.93948800300254,4041,Male
35,69995,66.0,7,5.64,54.64090698393845,4042,Male
28,29998,57.0,5,4.1,19.785878104622405,4043,Female
53,69991,72.0,2,11.61,43.61690542803288,4044,Female
55,120010,22.0,10,1.85,24.970381050001286,4045,Male
26,29997,53.0,8,7.06,21.659592238539435,4046,Female
65,119999,43.0,1,3.24,31.850086956314858,4047,Female
59,120002,35.0,10,5.97,52.63312786123534,4048,Male
48,120008,22.0,1,7.92,38.088842179622205,4049,Female
30,30006,59.0,3,0.59,23.91732824162367,4050,Female
45,69990,71.0,10,4.29,38.041578987519344,4051,Female
40,69996,63.0,6,10.05,55.458856103306076,4052,Male
64,119997,30.0,1,11.49,42.88785739480782,4053,Female
68,120008,28.0,1,11.84,71.50351505974646,4054,Male
56,120004,30.0,10,11.59,44.93232394771696,4055,Female
48,70009,79.0,1,16.81,57.606887662125736,4056,Female
56,70005,60.0,9,10.81,35.00612801042297,4057,Male
29,29999,47.0,10,11.69,24.894290253908977,4058,Female
23,30001,51.0,7,2.87,11.620799177240762,4059,Male
69,119998,28.0,1,29.41,37.40388674995264,4060,Male
67,120002,31.0,5,2.15,30.26432802394283,4061,Female
27,30000,45.0,7,2.9,25.93839694230782,4062,Female
43,69992,73.0,10,1.59,59.07036416177336,4063,Female
61,119991,47.0,1,25.56,44.950945074609166,4064,Female
48,119995,17.0,10,4.57,48.77055767446212,4065,Female
21,29999,47.0,5,6.49,11.729822498696489,4066,Male
55,120006,26.0,3,1.28,34.330328949796865,4067,Male
39,70003,75.0,9,4.12,47.90057923446148,4068,Male
58,70006,71.0,10,9.24,58.06608096683817,4069,Female
80,119995,38.0,1,18.47,40.564445804267784,4070,Female
59,120001,26.0,7,19.12,45.416880031673664,4071,Female
58,120000,52.0,1,15.33,45.945249552960014,4072,Female
29,30001,46.0,5,6.15,22.757867694099126,4073,Female
47,70019,78.0,8,4.8,45.2140850669078,4074,Female
37,70000,89.0,5,4.34,41.07552502515373,4075,Male
41,69999,76.0,4,7.76,51.891963981186045,4076,Female
35,29995,50.0,10,2.6,22.26185898124867,4077,Male
35,30000,55.0,10,0.71,17.57347082316066,4078,Female
25,30002,54.0,1,12.17,22.497503984844517,4079,Male
78,119991,23.0,4,43.46,35.5234624156204,4080,Female
74,119995,27.0,10,7.14,39.698728255987106,4081,Female
71,119995,23.0,10,2.98,54.405522817765416,4082,Male
58,119994,42.0,10,15.26,31.322663052252324,4083,Male
78,120022,26.0,4,16.81,46.51367706819411,4084,Male
28,30006,55.0,8,1.42,23.794846102466337,4085,Female
53,120008,43.0,6,17.79,53.56712089622753,4086,Male
33,30000,44.0,5,2.23,22.367037078562333,4087,Female
51,119993,21.0,1,31.24,52.32871542564588,4088,Female
31,70003,81.0,10,1.97,56.23944275689227,4089,Male
56,120000,15.0,10,13.16,45.85392664993484,4090,Male
30,30006,52.0,10,4.89,18.904707059876955,4091,Female
44,69993,71.0,10,10.1,41.322477081692554,4092,Male
80,119991,35.0,10,16.02,57.7740125236851,4093,Female
38,70006,84.0,10,5.35,39.277405900886556,4094,Male
70,120003,20.0,10,0.69,34.35626357142082,4095,Male
18,30005,53.0,1,8.35,15.114639269292994,4096,Female
57,119998,30.0,1,19.7,33.55044452750144,4097,Male
18,30002,53.0,1,4.26,17.916540066021323,4098,Male
63,69988,76.0,1,6.0,55.04973902121057,4099,Female
70,119984,30.0,10,1.81,41.42423945910353,4100,Male
41,70009,67.0,9,3.07,57.11324938941515,4101,Female
46,70003,61.0,6,17.21,47.32721459246554,4102,Male
75,120007,34.0,10,9.96,55.30161215879449,4103,Female
24,30002,55.0,3,9.68,24.693055393127466,4104,Male
58,120007,33.0,1,13.55,35.77802472680502,4105,Male
24,30002,49.0,8,0.47,8.77909228915939,4106,Female
41,70006,72.0,4,6.05,60.383654721880355,4107,Female
46,120005,18.0,1,9.76,33.58238923677654,4108,Male
80,120002,24.0,1,10.76,33.403155936458475,4109,Male
27,29998,53.0,2,10.08,25.005324212853814,4110,Male
41,69999,66.0,10,10.1,66.0081819108747,4111,Female
57,120008,29.0,10,5.95,44.678060286160864,4112,Female
25,30000,42.0,1,14.03,21.191887024205823,4113,Male
63,70008,57.0,1,6.49,57.2532000649862,4114,Female
44,69996,83.0,9,5.51,36.303026141340105,4115,Male
26,30001,49.0,4,14.18,24.046554519656503,4116,Female
32,70000,86.0,8,0.65,49.36239098848531,4117,Female
19,30004,45.0,10,14.03,11.567349701548316,4118,Male
52,70003,64.0,10,7.97,66.11144024311852,4119,Male
30,30004,46.0,1,1.58,27.83895754897832,4120,Female
19,30004,50.0,5,3.37,19.2487850560087,4121,Male
40,69993,64.0,6,2.07,42.5418533827021,4122,Female
23,30009,50.0,3,3.08,21.773864343140044,4123,Female
25,29997,58.0,1,3.06,22.637193259299984,4124,Female
21,30011,56.0,7,5.8,15.413966518324873,4125,Female
66,70015,63.0,3,5.77,43.266759467008384,4126,Male
19,30011,54.0,5,8.45,31.827038859999867,4127,Female
18,29998,58.0,7,1.32,19.84398255530458,4128,Male
56,120000,26.0,1,1.69,18.699277898009488,4129,Female
26,29997,45.0,3,6.49,20.219070964158803,4130,Male
77,120001,33.0,6,3.16,43.93826819629478,4131,Male
39,70005,76.0,10,9.78,52.79587686090138,4132,Male
48,120011,32.0,1,9.96,42.64246818269553,4133,Male
57,120012,25.0,3,6.14,31.20563949243613,4134,Female
33,29989,52.0,2,11.78,27.731993435949146,4135,Female
58,120016,59.0,8,17.34,42.5203148519105,4136,Male
26,30013,51.0,5,3.53,16.81095653570032,4137,Male
28,30001,62.0,7,2.29,15.717490214402886,4138,Female
57,120011,39.0,1,20.6,40.44907042000895,4139,Male
71,119993,29.0,1,6.52,50.40782375387912,4140,Male
23,30000,56.0,6,0.31,21.99502379621926,4141,Female
66,120013,33.0,2,31.68,21.66090007201912,4142,Male
19,29998,55.0,1,0.48,20.358156383880846,4143,Female
59,119998,30.0,10,3.49,12.104322019035486,4144,Male
39,69998,58.0,5,8.58,54.857026202853625,4145,Male
77,120004,16.0,2,8.61,7.3481132135021525,4146,Male
26,30010,38.0,1,0.99,24.29175616502695,4147,Male
62,120005,32.0,6,8.32,45.35084358735018,4148,Male
53,120007,34.0,9,2.08,36.17343587881545,4149,Male
32,30009,49.0,7,1.94,19.264036246159943,4150,Male
55,120001,17.0,1,20.95,52.85869561412162,4151,Male
44,69990,67.0,10,11.84,58.904117295739745,4152,Male
55,69998,79.0,1,4.88,45.32168563514212,4153,Male
59,119997,24.0,10,5.65,44.56047354075601,4154,Female
18,30006,45.0,2,0.02,26.872190465854086,4155,Female
30,29999,44.0,5,3.57,20.929188144513766,4156,Male
65,120012,32.0,10,28.46,40.39900323249285,4157,Male
28,69997,56.0,10,8.04,48.18561271557957,4158,Female
68,120001,32.0,10,21.4,56.04467321190535,4159,Male
62,119998,38.0,1,2.31,48.783644136087645,4160,Female
68,120023,40.0,1,21.29,30.550732587208973,4161,Female
58,119977,26.0,7,8.87,40.8048070886732,4162,Female
48,119997,32.0,1,6.19,21.286675928608982,4163,Female
46,69994,57.0,3,3.03,52.34208016731874,4164,Male
48,70004,76.0,8,10.11,42.70821079901022,4165,Female
59,120005,34.0,1,20.14,41.634267247077226,4166,Male
26,29994,45.0,8,2.08,22.691058027461285,4167,Female
19,29996,49.0,7,6.75,15.854499739419467,4168,Female
67,120020,25.0,10,20.74,50.44306694400632,4169,Male
74,119996,26.0,1,5.37,39.418555297828256,4170,Female
54,70006,74.0,10,7.44,52.4169044583714,4171,Male
36,29993,48.0,5,12.56,13.3757710953363,4172,Male
55,70002,74.0,10,6.89,54.4504609875866,4173,Male
52,70010,68.0,10,12.85,39.191526003100265,4174,Female
22,30004,54.0,4,3.92,18.96043844966943,4175,Female
21,29997,47.0,4,11.86,13.116055875214215,4176,Female
49,69986,57.0,10,14.66,55.08816858355973,4177,Female
25,30000,48.0,8,2.34,19.288102574893532,4178,Female
50,70000,70.0,7,2.96,37.884084335726016,4179,Male
58,120004,19.0,6,13.18,26.143839090122288,4180,Male
73,120012,40.0,1,5.89,44.68182185939466,4181,Male
35,69993,52.0,10,5.7,47.08799012361684,4182,Male
51,69994,70.0,10,16.97,49.766829188075434,4183,Female
40,69994,66.0,1,14.42,32.97684124299794,4184,Female
48,69991,72.0,1,0.64,50.848792707662454,4185,Female
23,30005,43.0,1,4.13,22.48173205535246,4186,Female
39,69991,65.0,10,7.68,40.272264039585515,4187,Female
80,120015,28.0,10,3.47,35.088010172137,4188,Male
80,120005,21.0,10,7.54,43.37144767361886,4189,Male
41,70001,97.0,10,13.73,42.33384750237157,4190,Male
29,30007,47.0,4,5.2,18.037644469695636,4191,Male
26,29996,49.0,1,9.28,22.872808587683576,4192,Female
53,119982,34.0,1,9.02,29.346597700806164,4193,Female
40,69997,61.0,5,6.43,46.77480075755836,4194,Female
23,29994,43.0,1,1.97,20.604977171817502,4195,Female
80,119995,32.0,6,6.15,38.94746329681593,4196,Male
60,120004,35.0,1,18.2,53.539587588486896,4197,Male
56,120004,38.0,1,19.57,35.49757690124945,4198,Male
70,120005,42.0,1,20.72,51.13476259194063,4199,Female
30,30000,55.0,3,1.82,23.56649088310316,4200,Female
24,30004,49.0,5,0.63,19.09177430546883,4201,Female
51,120007,17.0,1,3.36,51.36894996913597,4202,Male
80,119993,42.0,4,3.73,52.311961996468995,4203,Male
25,30008,47.0,5,10.1,21.352567377332,4204,Male
59,120000,18.0,10,1.37,41.12037793834868,4205,Female
24,30000,47.0,10,4.48,14.308689325209507,4206,Male
47,70003,72.0,10,3.59,36.884097000610865,4207,Male
58,119997,20.0,3,7.35,46.86598193073806,4208,Male
51,70017,71.0,1,6.53,51.932454353643045,4209,Male
28,29998,46.0,10,4.14,23.17983875355869,4210,Female
62,120000,26.0,1,19.28,39.336877097734025,4211,Male
67,120001,20.0,6,1.45,46.14276141341321,4212,Female
65,120010,33.0,10,2.72,41.47968481704683,4213,Female
49,119994,14.0,9,21.77,42.29192565060573,4214,Male
18,29998,53.0,9,3.39,24.446317123794877,4215,Female
57,69996,66.0,1,4.44,53.27895991419973,4216,Male
72,120005,4.0,8,13.42,27.51413973022364,4217,Male
32,30002,53.0,9,0.04,26.939827919866836,4218,Male
69,119995,32.0,1,4.76,43.570986040738056,4219,Male
47,69995,83.0,2,3.09,55.57186374333427,4220,Female
50,70002,69.0,10,7.46,38.626036396337106,4221,Male
67,120003,39.0,10,5.32,39.34437921863581,4222,Female
38,70009,83.0,1,2.32,50.319855473840995,4223,Female
48,70006,70.0,4,15.83,50.31933048961565,4224,Male
28,30000,59.0,1,4.63,16.540459650593778,4225,Male
18,30000,56.0,4,6.65,21.755827338135422,4226,Female
74,120014,22.0,10,39.06,44.82380677356193,4227,Male
45,119980,21.0,1,15.5,52.598439039047875,4228,Male
27,29995,45.0,2,4.97,21.79149907466384,4229,Male
47,69997,88.0,10,13.42,59.454660457223454,4230,Male
19,30002,48.0,2,3.16,15.192386563353928,4231,Female
42,70006,60.0,1,3.61,39.075170373298604,4232,Male
20,29997,47.0,1,9.45,26.638489314658333,4233,Male
51,120015,33.0,1,13.85,40.116741228999096,4234,Female
65,119993,31.0,1,11.66,49.99303861472577,4235,Female
26,29987,54.0,6,2.77,20.10420741068886,4236,Male
21,29997,45.0,1,2.66,16.421200054446242,4237,Female
28,30007,44.0,2,2.62,27.687756595171717,4238,Female
73,119989,22.0,1,15.7,20.41142440831426,4239,Male
48,69993,76.0,3,0.31,66.01269812652558,4240,Female
37,69998,76.0,1,15.25,47.17291280359014,4241,Female
66,120020,17.0,1,6.87,37.81980208232931,4242,Male
25,30006,61.0,7,1.83,24.884914038309784,4243,Female
20,30000,53.0,10,4.51,25.0376570124427,4244,Female
52,69988,80.0,10,8.26,45.44777359228549,4245,Female
44,69990,72.0,1,14.66,45.439100670254895,4246,Male
47,70011,70.0,10,6.43,58.044583443005386,4247,Female
45,70012,73.0,1,7.0,65.6775320047532,4248,Male
21,29993,45.0,1,4.97,17.36917314469906,4249,Male
48,70002,67.0,1,9.17,52.713218389203355,4250,Female
26,30002,53.0,10,0.87,17.33696621663252,4251,Male
57,69999,75.0,7,5.12,48.134597617277095,4252,Male
21,30004,47.0,3,8.15,18.09981576855323,4253,Female
48,69999,74.0,10,1.72,41.927954731798756,4254,Male
31,30001,45.0,3,4.43,19.05702585426256,4255,Female
24,29995,50.0,8,9.77,27.37346992672841,4256,Female
55,119998,39.0,1,5.39,33.674168671326306,4257,Male
80,120015,46.0,1,15.68,39.167463596645554,4258,Male
52,119992,35.0,10,8.62,14.319727383896872,4259,Male
20,30000,45.0,1,0.99,22.22548628921073,4260,Male
29,29998,43.0,3,5.07,22.986001853157134,4261,Male
21,30000,40.0,6,8.88,12.876270453269099,4262,Male
50,120000,16.0,1,13.62,18.71437612957388,4263,Female
19,30002,47.0,10,3.77,23.124697451579397,4264,Male
44,70012,59.0,1,4.25,43.34147624362608,4265,Male
24,30000,50.0,1,2.74,22.506683135904314,4266,Female
45,70007,72.0,10,9.99,48.49425932784795,4267,Female
33,30006,34.0,10,2.63,16.459089685504942,4268,Male
35,70009,65.0,1,19.65,57.38477557650022,4269,Male
69,120017,38.0,1,10.01,41.847733411515755,4270,Female
50,120013,31.0,1,4.49,37.964239924108746,4271,Female
40,70004,72.0,1,0.73,53.628638817162646,4272,Male
75,119989,44.0,1,1.44,48.770751563731395,4273,Female
21,29995,43.0,3,2.59,21.215458638303495,4274,Male
18,30005,51.0,3,14.36,11.758751406434856,4275,Male
80,119992,25.0,10,5.33,17.751522946407366,4276,Female
20,30009,51.0,5,1.28,25.89769133803869,4277,Male
51,70000,84.0,10,0.44,31.917213639362213,4278,Male
55,69985,62.0,10,7.86,50.02841018616292,4279,Female
24,30001,48.0,10,5.54,12.04577071570652,4280,Male
80,120005,23.0,7,2.3,43.8042598041866,4281,Male
27,29991,46.0,7,5.05,26.07333390066451,4282,Female
80,119998,15.0,2,25.73,50.567145995414656,4283,Female
47,69995,57.0,6,12.84,55.60669157402154,4284,Male
27,30005,60.0,10,4.25,25.225442370423767,4285,Female
27,30006,48.0,1,9.03,20.679208740540563,4286,Female
22,30002,48.0,4,0.94,23.693040330467078,4287,Female
51,70018,66.0,2,3.33,59.12413067876975,4288,Male
63,120001,37.0,1,11.15,52.54550320622511,4289,Male
55,119996,21.0,9,19.11,46.100879216184104,4290,Male
47,70005,77.0,10,2.23,58.1016197681248,4291,Female
28,30003,47.0,10,3.22,21.50965842559352,4292,Female
38,69998,79.0,2,12.48,39.429768610090605,4293,Female
53,120003,39.0,1,1.66,45.03396267130903,4294,Male
24,30007,47.0,10,3.89,14.009207937624947,4295,Female
62,120002,19.0,1,9.21,37.76274830319395,4296,Female
58,119986,34.0,1,18.88,29.630217813115912,4297,Female
27,29995,49.0,5,2.86,20.44251736908941,4298,Female
77,119997,37.0,1,14.29,36.161257481423064,4299,Male
52,120007,46.0,8,0.74,50.102965839293375,4300,Female
61,119997,37.0,10,2.78,45.730465254355956,4301,Female
68,119997,29.0,5,18.84,39.461656588358935,4302,Female
65,119999,19.0,1,7.85,38.51530517290951,4303,Male
22,30009,44.0,10,2.44,21.49542867010553,4304,Male
44,69992,76.0,1,5.83,49.56847645651136,4305,Male
44,69998,65.0,10,4.91,56.416501690651906,4306,Female
40,69997,73.0,10,10.22,50.25834894942389,4307,Female
77,120001,15.0,1,2.47,47.419477609884126,4308,Female
26,69990,74.0,10,5.56,58.73214605273346,4309,Female
80,119994,38.0,1,4.23,34.10780905773316,4310,Male
26,29997,50.0,3,3.57,23.310653372605234,4311,Female
60,119994,33.0,1,6.1,46.05689221150398,4312,Male
21,29999,50.0,7,1.27,15.613221324225531,4313,Female
22,29997,47.0,2,3.4,14.378999515265109,4314,Female
52,69992,67.0,7,17.9,45.739869542694805,4315,Female
23,29989,46.0,3,6.05,19.80036768313318,4316,Female
60,120018,36.0,1,5.95,29.385455937681396,4317,Male
19,30008,52.0,4,3.82,22.370209782808292,4318,Male
30,30001,50.0,4,1.95,23.042458243390392,4319,Female
55,69997,73.0,9,9.21,43.81819755509838,4320,Female
60,120007,26.0,4,5.74,42.59147095775155,4321,Female
55,120012,28.0,1,7.04,41.71999558830277,4322,Male
64,119979,35.0,1,4.77,43.86999615964258,4323,Male
69,119995,28.0,7,6.49,25.02764333775967,4324,Female
63,119999,26.0,1,15.26,39.386523678740424,4325,Female
30,29991,53.0,5,7.26,24.57433899048925,4326,Male
59,120013,12.0,10,19.73,45.40563576550961,4327,Female
26,30007,50.0,4,5.96,20.49656907475675,4328,Female
59,120005,30.0,10,20.28,50.8529472229573,4329,Female
28,29993,49.0,8,5.08,18.072205100187574,4330,Male
67,119983,16.0,1,7.09,31.6621261385612,4331,Female
67,119988,37.0,10,10.4,53.52052882155668,4332,Female
28,29998,50.0,5,3.54,24.991088279858648,4333,Male
26,30005,44.0,1,6.68,17.25420529118112,4334,Female
60,119994,26.0,5,22.9,47.60909138138598,4335,Female
51,69993,64.0,10,15.86,50.953706542055215,4336,Female
30,30001,51.0,3,1.84,15.19994738906086,4337,Male
75,120014,45.0,10,5.8,48.941453094163435,4338,Male
59,70000,62.0,10,5.97,22.039638220091156,4339,Female
20,30003,51.0,1,7.11,21.582178417132262,4340,Male
59,120007,20.0,5,9.18,39.183927286972285,4341,Female
74,119991,17.0,8,4.95,34.77260917752706,4342,Male
21,29997,43.0,10,3.22,16.53547401102046,4343,Female
40,70010,65.0,9,1.27,36.56412433314833,4344,Female
41,70006,63.0,10,13.76,39.67311514761763,4345,Female
28,30005,52.0,6,1.41,16.438896181754746,4346,Male
76,119991,48.0,10,20.82,44.67823242531368,4347,Female
27,29993,54.0,1,5.76,23.128154668230003,4348,Male
45,70002,76.0,10,18.46,42.218495260019445,4349,Female
28,30000,53.0,4,0.33,17.08219726051963,4350,Male
43,70008,75.0,7,7.37,50.09804344505233,4351,Female
26,30000,49.0,4,5.51,19.855916992056883,4352,Male
80,120002,23.0,10,9.05,40.37897689047287,4353,Male
27,30009,58.0,1,5.89,19.10988354968081,4354,Female
18,29992,60.0,2,2.07,14.436179608394728,4355,Male
23,29993,50.0,1,2.28,16.39860711706034,4356,Male
