education_level,experience_years,hours_per_week,age,gender,marital_status,location_index,income
13,9,52,32,0,0,3,42790.68752964839
14,38,31,37,1,0,4,96626.55240772651
18,33,54,53,0,1,4,97744.31572660552
17,30,53,19,1,0,1,84246.76847260114
19,11,35,62,0,1,0,61555.904876696135
19,15,55,21,0,1,2,63330.05571520529
17,37,21,41,0,0,0,87187.98172697453
14,2,31,59,1,0,0,36354.54142685989
14,1,46,19,1,1,1,33634.504360199266
12,4,36,63,0,1,1,49448.85810527495
18,10,39,19,0,1,3,66040.06901429911
16,24,40,18,1,1,3,74766.29321287312
15,34,49,30,1,0,3,94048.95634908581
15,34,39,23,1,1,3,90308.94147371795
15,21,27,39,1,0,3,67761.89549697521
17,36,37,34,0,0,4,92521.80327559968
19,21,37,39,1,0,1,76427.07027454158
19,10,37,60,1,0,2,61485.82236340087
16,31,21,23,1,0,2,84062.81162019333
17,34,31,20,1,0,2,102371.94988713552
15,30,51,63,0,0,2,86074.28942994119
20,7,27,23,0,0,2,50220.70364594858
19,19,29,34,0,1,4,74411.24124162985
12,33,30,52,1,0,1,88183.83480606248
13,3,33,54,1,0,3,51414.311244205775
20,17,45,64,0,0,3,70454.81443483336
19,3,49,52,0,1,3,54376.79407356318
14,19,23,40,1,0,1,65498.85190041353
19,8,58,25,1,0,1,64529.75137111706
12,15,30,24,0,0,4,53350.06042316204
15,25,43,27,1,0,4,77800.88509595513
14,37,41,43,0,1,3,91545.53605349308
17,24,22,27,1,1,1,70041.48287100697
18,3,56,36,0,0,3,55803.83483196505
15,37,21,40,1,0,4,89848.77687899744
18,18,31,48,1,1,3,65690.84825045234
20,13,40,50,1,1,4,69460.9134176222
13,20,24,19,0,1,0,52025.949820272384
14,14,26,45,1,1,2,56079.201711381094
16,2,23,49,1,1,0,40422.03366063679
14,36,55,50,1,1,3,94642.34134613624
19,15,41,26,0,0,3,66391.40202482755
19,13,48,46,1,0,1,67958.19913470178
19,8,28,32,0,1,2,66635.72713862028
20,6,45,35,1,1,4,48118.77361244773
15,13,31,35,0,1,3,65644.73379647656
16,5,20,24,0,0,4,39029.2452227619
16,20,27,31,1,1,4,73736.96807894068
19,14,52,46,0,0,4,77032.03726279482
18,7,23,36,1,0,0,51717.21087201787
20,33,33,22,1,1,4,99872.88014913927
19,39,48,58,1,1,1,111815.03564677032
13,0,33,62,1,0,0,40493.080262150215
15,31,28,22,0,0,0,75203.98126393175
17,4,28,32,0,0,3,49554.78853367733
13,29,45,43,0,1,2,79034.08044318711
18,21,36,41,0,1,2,78758.48196964416
14,19,23,36,0,1,3,66729.7169833917
14,15,22,37,1,0,2,57755.26182685177
13,6,48,60,1,1,4,48954.979214615
19,6,44,26,0,1,1,57387.23072365121
17,1,40,45,0,1,4,44168.312700442046
12,13,31,33,1,0,2,55430.95583387748
12,30,20,28,0,1,2,71447.90017861355
18,13,20,51,0,1,1,72697.70807578294
19,4,26,42,0,1,0,52906.24792801629
16,10,29,57,0,1,0,56230.39560235501
16,39,34,38,1,1,1,96300.82661167931
15,4,59,22,1,0,0,44068.78548521569
17,28,30,28,0,0,2,84788.93629233465
17,10,42,60,1,0,0,65203.775447079795
14,4,32,26,0,0,2,34949.21342001227
20,31,46,28,1,0,3,89722.2208358264
18,35,36,54,0,1,4,97413.2396876916
12,14,32,58,1,0,0,51830.441303137195
18,18,31,18,1,0,3,68426.69930457085
16,21,48,43,1,1,0,75629.11165634847
16,33,40,27,0,0,3,90925.81697328348
13,16,39,57,1,0,1,59007.519621153035
15,11,39,36,1,0,3,63188.60977910776
17,24,50,33,0,0,2,90542.93093012145
18,16,27,62,0,1,1,71597.68547800105
16,9,43,54,0,1,1,57541.25894400708
20,27,30,58,0,0,2,89919.06617167628
14,17,58,21,0,0,0,55399.69377092774
12,17,52,31,1,1,1,64331.84291022329
15,31,34,47,0,0,0,82486.29816860042
20,13,23,24,0,1,4,66731.21370582779
15,15,20,29,1,1,3,61104.31326758269
13,17,51,41,0,0,3,55973.559009892204
16,15,30,56,0,0,2,69963.98953926229
14,16,49,60,1,0,2,68302.1574915619
20,6,56,39,1,0,3,56719.248694636444
15,11,38,64,0,0,4,53004.600673055145
17,33,55,47,0,0,2,90223.60128224053
13,9,53,56,1,0,4,49079.46402186861
17,4,26,37,0,0,2,41340.52175964955
14,20,39,43,1,0,1,68611.5428656113
20,2,31,22,1,0,0,50377.122296110356
13,18,51,57,1,1,3,60034.60492710149
20,34,21,59,0,0,0,108033.487522899
16,5,41,23,0,0,3,42525.44147041988
19,13,59,51,0,1,2,59265.40831327907
13,3,43,22,1,1,0,41266.5457814878
17,17,50,27,0,0,4,69396.86621456529
14,28,23,45,0,1,2,75863.62274368448
16,34,43,20,1,0,1,91284.19300525892
19,37,36,30,0,1,0,99760.95098878405
12,15,59,64,0,1,0,61512.86207932289
16,19,38,19,1,1,1,67014.0980269731
14,23,59,52,1,0,3,73187.27077767454
15,34,57,64,1,1,2,95799.86437908838
13,18,53,45,0,1,1,67066.83676713728
20,3,52,54,0,1,4,56832.57668034133
14,32,25,40,0,1,2,83355.38853561418
13,1,55,60,1,1,1,46470.92610095233
20,12,32,40,0,1,1,65830.72389145075
18,29,28,52,0,0,0,79158.40428621988
17,33,54,58,0,0,0,93934.72530200679
12,29,53,56,1,0,0,78317.83680327848
16,23,35,49,0,1,2,77104.66290498388
14,32,37,19,1,1,3,85972.0934441769
12,9,37,64,0,1,2,48298.52480114323
15,17,57,61,1,0,0,68717.17141772893
13,18,51,33,1,1,0,56196.354293888726
13,6,26,33,0,1,2,53446.5492386274
14,18,42,20,0,1,1,62360.20013017271
19,23,42,45,1,1,1,77158.3925450865
19,14,37,46,1,1,0,60512.90780006536
18,22,26,37,0,1,0,77375.85618900547
17,3,59,53,1,0,3,49756.78503374705
20,37,43,50,1,0,1,106993.67511163403
15,3,33,39,1,0,3,54614.21890262907
12,4,24,25,0,1,0,35030.17076425608
19,22,41,64,1,0,0,86657.78483783257
18,39,41,41,0,1,3,99589.20214125008
18,36,29,54,0,1,3,101128.83905600007
14,10,45,37,0,0,0,46197.34860986895
15,10,34,29,1,1,4,49235.90255463087
20,12,57,37,1,0,0,68605.49413833581
17,13,20,37,1,0,1,67574.77835303055
16,7,33,21,0,0,0,52314.49479495765
14,24,55,47,0,1,2,88760.2886118866
20,17,50,48,0,1,0,74580.78164581102
16,17,47,39,0,1,4,70316.97469959587
16,9,53,32,0,0,1,57385.397889555
15,6,54,55,0,0,0,49372.07904198621
15,13,58,54,0,0,3,66156.77136365519
12,14,42,45,0,1,1,51300.44363445716
18,15,38,28,1,1,1,63280.32079261869
20,1,37,31,1,1,4,49413.85263891584
14,29,34,28,1,1,3,75699.81264632754
13,29,20,26,1,0,2,67571.95237891929
14,17,44,41,0,1,0,60906.130722292124
12,30,45,27,1,1,2,67386.69014202204
17,12,54,55,0,0,3,61892.94729846616
18,19,34,60,1,1,1,64559.32854015926
13,34,23,58,0,1,4,95246.12799645311
19,22,34,54,1,0,4,80519.47786299617
17,32,57,59,1,1,1,80561.85053928489
15,37,58,49,1,0,4,99173.9384982289
16,34,20,37,0,1,2,91188.11390167678
19,35,41,31,1,0,1,95773.50526202642
14,19,30,55,1,1,0,73465.20315421789
14,2,57,21,1,0,0,42326.63696018522
15,7,56,41,1,1,3,51748.152440807346
12,39,45,49,1,1,1,95754.5905836708
20,31,46,27,0,0,2,102406.23380026044
19,28,32,60,0,0,1,82626.8445187995
19,6,26,33,1,0,1,49837.500168776634
17,1,27,56,0,1,2,44706.00854845858
18,20,42,49,1,0,4,69546.25272271746
17,5,45,35,1,1,2,53128.347833790685
20,27,46,42,1,0,1,98395.22128985684
14,35,28,24,1,1,1,86788.126696989
14,31,57,64,0,1,1,78599.31105768995
14,8,32,35,1,0,1,51710.24393211368
14,10,26,64,1,1,3,62538.401066515165
20,22,30,35,0,0,4,67993.46566855162
15,10,29,20,1,0,1,53859.982095397005
18,1,52,18,1,0,3,50476.65002034157
20,2,58,50,0,1,1,56388.125433594425
18,10,22,24,0,1,4,59594.14000364317
20,34,48,27,1,1,4,102857.65367190306
14,14,56,61,1,1,2,61073.64722767786
15,10,35,25,1,0,3,61001.810231911
19,30,35,49,0,1,4,94170.70101688831
17,27,26,40,1,0,0,93349.12004848087
16,27,34,34,1,1,1,85553.66075789956
15,31,57,31,1,1,4,89534.15427913413
19,24,25,34,1,1,3,78231.0583543187
12,19,37,42,0,1,3,64974.57761388342
20,27,38,38,0,0,3,85265.37721276458
12,24,21,23,1,1,2,63553.303968860455
19,10,22,37,0,0,1,57044.81829173504
15,18,44,37,1,0,0,58960.180724672915
20,27,55,43,0,1,3,100839.87089789483
16,0,47,49,0,1,1,35804.04199727684
14,4,57,25,0,0,3,45160.659485397235
20,9,47,62,1,1,3,62778.21304625258
20,33,51,61,1,1,0,93828.88463168324
15,35,55,46,0,0,1,91245.80767519616
15,1,58,34,1,1,3,42911.95065327847
19,17,55,35,0,1,2,81295.0782929121
13,12,42,57,1,1,3,58442.49882018588
20,4,21,35,0,0,1,52674.803804101495
17,19,29,28,0,0,4,74248.76993280352
20,1,25,62,1,0,3,50656.78006504707
19,10,27,29,1,1,2,57866.1942779904
18,29,34,32,0,1,2,84066.73228713454
12,31,48,43,1,0,3,78242.68209804279
14,31,47,20,0,1,1,83481.93032412782
13,37,41,20,0,0,3,82003.39708749758
16,27,53,55,1,0,2,83446.99675387076
16,9,39,52,1,1,3,63785.32956941923
16,21,52,26,1,0,2,74710.02672752974
15,16,34,60,1,1,4,66003.88539337493
16,21,26,57,0,1,3,70641.35934388163
14,18,43,21,0,1,0,57174.455734771545
12,16,45,37,0,0,3,63856.0268972922
16,23,29,32,1,1,2,75368.42581236786
20,35,34,46,1,1,1,99230.1239626879
20,31,56,22,0,1,2,94242.34519606948
15,35,43,56,1,1,4,91148.4361860931
14,27,30,57,1,0,1,78321.38737662861
12,13,59,24,1,0,0,52854.94226403054
13,35,40,25,0,1,0,88059.13779443291
19,5,59,49,0,1,4,51023.201025397124
12,8,57,53,1,0,4,50408.30640612184
19,20,34,50,0,1,4,81512.30220528095
18,11,34,54,0,1,4,62714.73091876579
19,29,56,49,0,0,3,99858.08030655528
17,30,33,60,0,0,2,91748.01257566707
20,39,40,53,0,1,3,114773.3458668778
14,3,39,51,1,0,1,36823.965068109166
15,30,52,42,0,0,0,74452.97890385365
17,26,22,61,1,1,0,83001.01197966389
19,24,59,49,1,1,1,75875.15222765082
16,4,42,19,0,0,0,40740.21499028176
14,5,42,26,0,1,4,44936.87101849289
17,4,46,55,0,1,4,56041.553682291495
15,26,54,46,0,0,4,81340.28178686365
20,7,44,55,1,1,1,68767.0592350864
14,8,51,35,1,0,2,46820.5375616274
15,14,41,39,1,0,1,55369.608976627766
18,35,27,52,0,1,2,108584.09495203683
18,6,57,32,1,0,0,53498.2492590947
15,31,37,24,1,1,0,84271.57510156781
17,7,47,30,0,1,0,49282.60748115136
14,14,47,59,0,1,2,55907.154915057865
17,36,30,53,0,1,0,94954.99696243735
13,18,31,33,1,0,1,65689.30729478221
19,38,21,58,0,1,2,102531.3787220529
13,5,56,38,1,0,4,33482.38619250745
18,18,23,45,0,1,2,65288.28124771241
20,27,53,27,1,1,1,99590.9004516372
12,16,42,36,1,0,1,44113.32179445519
19,18,32,34,0,0,1,67975.22952146747
18,30,26,18,1,1,0,88738.74094401399
17,10,51,30,0,0,4,61620.701637310965
17,14,42,53,0,0,4,68673.82125299473
17,9,27,64,0,0,3,61888.93397487602
20,22,56,59,1,1,1,84422.82491514499
13,2,53,37,1,1,0,33653.827207303635
12,2,48,58,1,1,2,38243.876573975525
17,17,56,57,0,0,0,75629.91163008497
19,24,42,23,1,1,1,73947.19280102575
14,19,57,40,1,1,0,64607.59374545903
12,28,48,59,0,0,1,76314.99486818821
20,21,24,41,0,1,2,75801.36066358021
12,14,59,22,0,1,2,51938.204986823046
14,38,30,49,0,1,4,97253.18595364025
19,9,33,63,0,0,3,62605.40638763738
14,20,21,34,0,0,0,67559.56622904184
15,28,54,28,0,1,3,85009.659189931
19,31,54,44,1,1,0,100098.17363671292
12,9,47,21,0,0,4,43445.161408677784
17,12,27,40,0,0,4,73728.72516204811
12,22,51,40,0,0,2,58307.43938957095
12,22,23,51,0,1,2,69298.62914515131
19,30,26,38,0,1,2,85463.2977118488
15,3,58,39,1,0,0,36222.763250689255
12,2,46,18,0,0,3,43491.900223580364
18,20,56,49,1,1,3,77262.13903066059
16,1,36,45,1,0,2,36723.35272168849
16,3,29,35,0,1,4,43481.77039679189
12,0,23,24,0,0,3,26913.07442429016
17,14,42,55,0,1,4,66093.81973041879
20,32,33,23,1,0,2,93899.24995601796
20,5,24,31,0,1,0,46083.64433748161
19,6,21,47,1,0,1,54877.45186162701
16,18,43,61,1,1,3,71714.97977620749
12,0,37,63,0,1,2,42756.57520831513
20,38,46,31,0,1,2,113208.60506746791
12,18,43,61,1,0,3,63309.62041752736
19,25,48,58,1,1,1,89442.96344161627
16,11,30,26,0,1,0,48838.39557626808
14,21,37,48,0,1,3,72935.85534285147
18,12,23,19,1,0,0,72484.06439651095
18,27,52,35,1,0,2,81176.27607657111
20,13,33,22,0,0,3,63605.2273915103
18,21,51,43,1,1,0,78768.13796788998
14,29,23,40,0,0,4,80724.100232586
12,19,39,29,0,1,4,62591.92936816176
19,26,40,31,0,0,4,82849.17877927973
14,37,22,30,1,0,0,82090.66590413912
19,33,44,52,1,0,4,95577.15648690336
19,38,23,64,1,1,2,109471.04848462807
16,36,30,32,0,1,0,102228.21820858825
12,0,35,52,0,0,2,35745.59199883332
18,14,55,36,0,0,1,64393.87122525059
16,31,25,32,1,1,0,89195.59546731287
19,7,50,25,0,1,4,52015.87961516009
20,32,59,40,0,1,4,100241.86686298526
18,17,32,30,0,1,1,65319.77538578761
18,28,42,40,1,0,3,87084.5087542385
12,31,23,48,1,0,1,75516.29028515902
15,32,56,47,1,0,4,85608.33470424391
13,4,56,59,1,1,4,55121.537840092955
13,17,52,19,1,1,3,58707.98473531107
13,9,48,28,1,0,1,45106.48696981011
15,35,56,42,1,0,2,93571.27486642277
12,32,38,46,0,0,1,81215.14100740603
15,22,39,39,0,0,2,79491.8938681162
13,39,51,36,0,0,4,96132.18272586867
16,4,35,26,0,1,4,49648.82667784668
14,33,24,58,1,0,1,77008.75723148012
19,23,31,55,1,1,4,85823.71934679267
15,16,40,46,0,1,3,60482.47831650953
12,30,33,27,0,1,0,71252.8792582382
12,6,56,39,1,0,2,38178.137131365766
14,16,41,41,1,1,4,62000.7077571775
20,27,49,25,1,0,2,91715.01657081269
18,37,42,64,0,0,1,103679.80700246559
13,21,24,23,1,1,3,66332.76408403953
20,14,48,24,0,0,2,66004.76747554669
13,36,49,37,1,1,4,88535.2702112377
14,14,37,34,1,0,0,54332.16663214695
13,24,20,53,0,0,3,70876.61812924559
14,20,58,25,1,1,1,60153.205441169404
17,37,36,30,0,1,4,97513.51429717317
20,1,22,41,1,0,3,48219.28714965926
20,26,26,63,1,1,4,92707.95358488578
18,31,46,48,0,1,1,106291.4342872717
14,20,47,40,1,0,1,67542.25095567996
15,3,50,34,1,1,0,43779.09943056571
17,18,34,63,1,1,3,76339.47771462056
16,1,27,41,1,0,0,39468.3289858209
13,25,25,60,1,1,0,74451.29644513271
17,33,47,27,1,0,0,97896.22820318598
14,13,23,48,1,1,2,55077.95728414605
19,14,49,62,1,0,1,78178.84002515917
13,19,36,37,1,1,0,63527.03765287525
12,33,53,33,0,0,2,86825.19119109865
20,35,25,31,1,0,2,105021.13351342494
14,18,55,20,1,0,2,71117.6426453222
12,8,54,47,1,1,0,52342.50404528622
18,6,58,35,0,0,2,61959.54908886695
16,29,58,23,0,0,0,83996.06364763915
16,12,35,37,0,1,3,55546.39649125407
12,26,21,52,0,0,1,70467.01078313284
20,34,27,36,0,0,4,94001.97825891932
18,12,34,43,0,0,0,59190.86494270043
19,14,46,52,1,0,1,66500.5427044937
20,8,35,29,0,1,0,50851.08320998809
17,22,20,25,1,1,3,79202.7373176876
16,35,29,54,1,1,1,100593.0716216028
17,39,26,27,1,0,1,95314.87082258952
13,2,29,38,0,1,2,40038.82364073814
15,33,31,58,1,0,0,101532.36927056877
14,18,36,62,1,0,0,70518.05720934288
18,27,31,59,0,1,4,82488.58184684423
20,22,34,46,0,0,2,85962.83713933041
16,39,51,48,1,0,2,100985.35231937241
17,6,51,57,0,1,4,60320.289740074375
13,11,45,24,0,1,2,62382.77125121915
14,13,33,51,1,0,2,56941.02909717427
14,14,45,51,1,0,3,67737.83615547746
20,2,24,47,1,0,1,47095.694444477835
18,14,57,21,1,0,4,65771.13086713939
19,23,23,58,1,1,3,73160.06319362434
20,7,47,47,1,1,3,70687.95977121484
17,4,20,42,1,0,3,40158.01045752085
15,3,32,31,1,1,2,37422.46999074924
12,13,22,41,0,0,4,52914.497347903045
19,15,44,60,0,1,2,81848.95378772069
18,19,35,48,0,1,2,64225.8983401785
13,23,40,56,0,0,3,72926.47299047068
19,5,32,45,0,1,0,45680.67178027848
16,30,55,42,1,0,4,98046.04579122309
18,5,27,36,0,1,4,53232.27638334213
15,34,38,21,0,1,3,96857.41531039668
16,14,35,51,1,0,3,59865.46410571364
19,28,31,49,0,1,1,85940.10039576502
12,2,39,42,1,1,3,33190.01044124383
12,10,37,39,0,0,2,54463.91254069522
15,2,31,45,0,1,3,49411.66941346024
14,27,44,35,1,1,4,76722.24542223477
13,9,30,24,0,0,0,49298.205147934146
14,32,41,28,0,0,0,81827.31960615146
12,15,53,59,0,1,2,48704.0451194389
12,9,32,28,1,1,0,46956.009239205145
17,32,57,26,1,0,3,97159.44437617599
16,35,31,52,1,0,0,98272.06024043546
19,2,58,54,1,1,3,55081.62511582757
13,4,55,40,1,1,1,41192.93396400303
15,11,47,50,0,0,4,55517.539029764295
19,12,46,18,0,1,2,68462.36650825886
17,23,58,37,1,1,1,81563.44985578
12,31,32,22,1,0,0,73276.61918667518
15,15,59,46,0,1,2,65396.087707857085
12,31,46,43,1,1,3,85753.92701314035
13,36,50,55,0,0,1,93822.86608546146
16,35,21,20,1,1,4,92494.74942887174
19,20,37,38,1,1,4,85258.7063312681
19,11,45,30,0,0,1,58159.95530455958
14,20,50,48,0,0,1,67782.52652773663
15,20,57,34,1,0,1,74784.18970467518
17,5,41,52,1,1,0,52815.52309572039
14,8,55,40,0,1,4,52418.11993600357
13,0,38,20,0,1,4,30973.359544397288
17,11,33,62,1,1,0,53821.66389755823
16,13,33,19,0,0,2,54295.52363087456
16,5,48,20,1,0,4,55563.08890631239
16,0,36,37,1,0,2,37698.46099535033
16,21,56,61,1,1,2,76885.6258247191
14,33,28,26,1,0,2,94729.00081985361
18,10,20,21,1,1,4,64118.6341982699
17,2,23,42,1,1,3,45505.450327873485
15,5,26,18,1,1,2,43210.2135678023
13,5,30,56,0,0,3,50281.88987772934
20,19,33,29,0,1,0,72909.0776250633
12,20,38,57,1,1,3,66000.5384869
15,1,59,57,0,0,3,43116.92426374532
12,25,22,41,1,0,1,76876.71144173743
17,30,27,26,1,1,2,86640.70373652222
15,25,48,63,0,1,4,79019.6885501931
16,31,56,37,0,1,1,91731.958079554
16,9,28,22,1,0,3,62897.40388965118
20,22,38,37,0,0,0,73652.29504868662
12,5,31,38,1,0,4,43166.295344286154
13,22,46,19,0,0,0,60975.68980376514
17,27,56,38,1,0,3,93418.28626905389
16,29,44,59,1,1,0,80549.19478757851
18,13,57,41,1,1,1,70734.07630083273
14,36,36,26,0,1,0,84505.92789023953
14,31,52,56,1,1,1,94593.95125482757
13,33,58,47,1,0,2,99548.43951352936
14,21,33,35,0,0,4,74554.81564770777
12,30,47,61,0,1,0,78866.88161234866
16,6,37,60,1,1,1,45677.3191110504
16,20,52,27,0,0,3,72419.92370158041
18,15,34,62,1,1,3,71764.17548818311
15,19,30,58,1,1,1,79987.43670209612
14,18,55,38,1,0,4,68008.9506468246
12,31,34,39,0,1,2,75363.52245168024
19,14,49,34,0,0,2,69044.47739419807
14,4,34,22,0,1,4,40543.40834466676
13,10,42,23,1,1,0,48068.848893811075
15,14,34,27,1,1,1,69574.02039522275
14,28,48,60,1,0,2,77763.06350790219
12,3,30,19,0,0,4,40627.515105565406
14,35,37,24,0,0,2,85948.97151546816
13,22,59,63,1,0,2,72166.35854971307
19,14,50,21,0,0,0,65617.4232290742
17,2,28,54,0,0,2,40680.35659108859
20,31,41,36,0,1,1,97622.3748827032
19,9,30,45,0,1,4,50112.39436238809
14,39,36,37,1,1,0,93056.64167046334
16,37,52,47,1,1,0,99435.31542518002
18,21,30,59,1,0,4,81909.04156703001
16,13,58,55,0,1,1,65554.8558742184
19,16,27,19,0,0,2,61977.73035734792
16,20,23,20,0,1,2,65716.5832092294
12,14,55,64,1,1,1,58525.40766369628
16,14,38,59,0,0,3,59866.159452483626
15,0,43,56,1,0,4,43466.75481824937
17,23,37,42,1,1,1,80463.12126288899
14,11,52,19,1,0,2,50910.37286590857
16,9,55,56,0,0,4,61492.504873497535
13,30,29,32,1,1,4,79489.22270393184
17,10,33,20,1,0,2,52218.465666506585
17,15,26,22,0,0,1,68165.23703407602
16,8,31,57,1,0,3,52339.268564683975
17,13,41,53,0,1,4,57956.37209783001
18,18,46,57,1,0,4,73404.37608300442
16,30,56,55,0,0,4,91032.02923545276
12,8,30,54,1,0,1,46703.974908674776
19,35,55,44,1,1,4,98372.15661439537
15,38,32,22,1,1,2,97971.88960111805
20,25,51,34,0,1,2,87007.57969377255
17,7,27,55,0,0,0,44346.61538165819
12,23,26,62,0,1,4,61001.58841801919
14,7,36,58,1,0,3,50899.63113140281
14,18,41,29,0,1,0,60313.69675230414
15,29,53,59,0,1,4,82397.50162776714
17,21,39,48,0,0,4,72938.31768501902
18,8,27,50,0,0,1,54908.42041834777
15,3,41,60,1,0,1,44487.29389418548
17,36,46,46,1,0,2,98074.60622812134
12,7,53,55,1,0,0,44458.301817871565
19,0,40,20,1,0,0,54460.100147625286
18,27,34,55,1,0,0,82748.12072191633
20,5,24,58,1,1,2,61086.68998372806
14,35,57,57,0,1,3,96400.6836491049
13,10,36,47,1,1,3,49054.53279293509
12,4,27,64,0,0,3,31426.520485097863
14,23,38,39,1,1,0,68820.94881218222
16,17,24,55,0,0,4,58816.065981000254
13,19,42,49,1,1,0,55058.546885519834
14,27,38,60,1,1,4,78855.79498250493
15,12,33,27,1,0,1,55556.80576420368
18,4,29,49,1,1,2,50648.942797883436
14,29,50,60,0,1,3,75745.53602645783
20,0,32,21,0,1,0,39307.73944983775
19,21,41,46,1,1,0,79532.58238137103
15,17,56,62,1,1,1,71358.99194220387
12,4,58,25,0,0,4,36428.42953683784
12,30,29,37,1,0,3,77819.39602757235
12,5,50,64,1,1,2,45550.37040428641
12,26,54,24,0,0,4,81754.4033367961
19,24,32,18,0,0,4,89346.04758063727
14,28,49,42,0,1,3,83838.54939271683
17,27,53,43,0,0,2,74400.53716048428
14,15,55,26,1,0,3,68571.91075466665
16,11,54,40,1,0,3,62564.22026130054
18,19,23,57,1,1,0,69611.98089755117
13,17,23,19,1,1,2,68075.14832139519
17,33,25,43,0,1,4,91161.36150088726
17,22,47,31,1,1,3,88532.2311577624
14,26,49,61,1,1,1,73337.49457022388
17,16,46,48,0,1,2,66200.494669023
16,20,24,43,1,1,1,59749.571871101754
13,39,58,36,0,0,4,93658.99169276792
20,30,54,55,0,1,2,102723.08723949101
19,2,58,22,0,0,0,45772.50526830854
14,16,34,23,0,1,2,54957.020492889096
19,25,38,52,0,1,4,93015.0931023999
20,22,49,33,1,1,0,82828.24424605163
14,5,57,48,1,1,4,50022.81923338164
14,27,51,35,1,0,2,73320.97174920863
13,7,59,31,0,1,4,43126.124272632616
19,7,48,42,0,0,2,56825.07434399303
12,18,25,32,1,0,0,47398.81862602621
19,37,45,43,0,0,2,106844.32801777964
18,28,46,53,0,1,4,93199.36901958067
18,22,54,28,0,1,4,82028.12406090197
14,31,47,54,1,0,4,80738.8495728786
12,9,24,58,0,1,1,49260.8274996932
15,26,35,54,0,1,1,73750.86980471235
20,0,37,24,0,1,1,53024.28628912986
16,38,32,35,1,0,3,96572.10967058579
12,28,44,37,0,0,2,75149.97938584475
16,2,29,19,1,0,1,44274.463351415456
19,36,48,43,0,0,4,104541.60857121821
19,30,29,40,0,0,4,75873.57713584279
16,10,25,49,1,1,1,46986.62128628283
20,21,35,30,1,0,1,75174.57980618993
12,17,44,30,1,0,4,62131.45174345392
15,34,23,34,0,0,1,95317.52704191835
14,5,56,42,1,0,3,46026.332316878754
13,2,53,39,1,1,3,45075.93431170356
19,4,38,44,1,1,3,58311.678492572966
18,8,52,34,0,0,0,49219.563584253214
20,27,23,43,1,1,3,89813.60144004172
13,18,53,55,0,0,4,62490.804176163714
15,27,31,31,0,0,0,71481.06786557926
17,26,50,31,0,0,4,91787.68324019614
14,12,35,29,1,1,4,58030.177161277614
19,37,21,22,1,1,1,95387.98468365792
14,20,21,54,1,0,2,63838.18003999995
13,26,55,21,1,0,3,75927.62764078504
14,5,25,46,0,0,2,44938.19087773417
17,37,42,42,1,1,2,90173.56138023423
13,10,58,62,1,0,1,60115.359476862905
19,16,56,21,0,0,2,71700.40239079513
12,38,35,33,1,1,3,86122.09852150123
18,6,38,19,0,0,0,62402.97433225023
13,29,43,40,0,1,4,82478.9471843638
17,20,46,21,1,0,3,81124.48396915165
13,0,26,37,0,1,1,38980.194190478695
13,24,49,34,0,0,0,79712.5841871145
19,31,33,23,0,0,1,95632.63742144976
13,7,34,35,1,1,3,51023.91591017562
18,4,31,37,1,0,4,55685.19066380232
14,29,48,56,1,1,2,90878.97971453713
19,7,42,62,0,0,2,56245.93529910817
18,18,32,58,1,1,1,75118.13116567963
19,29,28,51,1,0,0,86632.9409605312
18,14,43,57,0,1,4,73818.53554527089
17,35,58,63,1,1,1,98047.27523280098
18,26,49,41,1,0,4,85859.79528251728
16,12,20,35,0,0,1,45964.887832501074
18,13,29,47,1,1,0,73625.22225264809
12,36,57,18,0,1,3,81538.37486642788
12,29,34,40,1,1,2,79139.95323234201
20,38,28,46,1,0,4,110348.18354715235
16,12,32,58,1,1,4,69190.16918754726
16,15,42,58,0,1,0,61376.73545444584
14,6,52,49,1,1,4,43625.32226743838
16,26,28,19,1,0,3,83225.08119314343
14,34,22,53,0,0,3,93353.00163394614
20,14,49,62,1,0,0,73701.16722887022
20,27,28,34,0,1,1,87459.60549375412
17,34,44,60,1,1,1,96224.1196767679
12,6,43,19,1,0,4,37095.26123329913
18,19,51,21,1,0,4,63870.90126685043
18,31,26,61,1,0,0,99263.96234828811
15,37,55,51,1,0,3,98242.09375577595
19,39,44,18,1,1,0,107948.02453880335
17,31,39,40,0,0,1,86539.20382738905
15,25,36,23,1,0,3,74281.44936037791
15,38,55,33,0,1,4,96111.84241873334
13,19,45,19,1,1,1,61739.772295713476
13,17,38,63,0,0,2,67377.65864568176
15,14,56,29,0,0,1,60286.673765279615
16,21,22,44,0,0,3,79727.25109564391
19,21,47,36,1,0,3,74512.94835627989
17,20,41,45,1,1,0,72316.01239130569
15,1,38,52,0,0,3,41295.86235162742
18,39,35,60,0,0,2,107847.71103357842
19,17,25,21,0,0,2,65579.98204738932
13,22,56,24,0,0,3,74384.33460114374
